"lme could add value to ices business ceo says  clearing business to face tighter regulations  mas will need to balance customer with shareholder value by francis kan and florence tan singapore jan 13 reuters  the intercontinentalexchange iceicen is looking at potential acquisitions to grab a bigger share of the clearing business its chief executive said on friday adding that the london metals exchange lme could add value to his company jeffrey sprecher stopped short of confirming that ice named as a potential suitor for the lme is bidding for the worlds biggest metals marketplace idnl6e8cb5fr i consider every opportunity there is no opportunity that comes up that we dont consider ice chairman and ceo sprecher said in an interview with reuters in singapore on the sidelines of the thomson reuters asia petroleum lunch lme has built up a great franchise and has been one of the beneficiaries of growth in asia potentially it could add value ice whose key products include brent crude and gasoil futures contracts has invested heavily in building up its clearing business and acquiring the lme could expand its presence in another commodities market we think that clearing is the area where exchanges can provide the most value for our customers and to the extent that that can apply to other asset classes we are interested when the lme said it had at least 10 takeover approaches it did not name any of the potential suitors the list may include cme group inc cmeo ice and ukbased icap icapl sources have told reuters idnl5e7kq1xb  factbox on possible lme suitors idnl5e7la2zn  ice partnered nasdaq in april last year to bid 113 billion for nyse to thwart the big boards friendly merger with germanys deutsche boerse ag db1gnde the pair backed down over a month later after the us department of justice blocked the bid on antitrust grounds idnlde74f0sa the rejection of the deal reflected a growing scrutiny of markets by regulators around the world following the collapse of us investment bank lehman brothers in 2008 sprecher said the kind of exchange ma deals that are going to get done have to focus on the end user and less on pure shareholder value so you will have to find a balance he said sprecher sees revenue growth from clearing rising in coming years as regulators increasingly demand that otc activity be made more transparent but expects the business to become more complex due to tighter regulations he declined to give any figure for revenue growth from clearing average daily commissions for its otc energy business were up 21 percent to a record 16 million last year the company has said brent growth brents liquidity has grown strongly in recent years especially in asiapacific where more producers are pricing their crude on the european marker and as rival us crude futures get dislocated from the market on logistics constraints at its delivery point in cushing oklahoma the average daily volume for ice futures europe where energy contracts are traded was about 1 million in 2011 up 224 percent from the previous year energy volume at the cme group inc cmeo which owns the new york mercantile exchange where the usbenchmark west texas intermediate is traded averaged 18 million contracts per day up 7 percent compared with 2010 the exchange had said i dont know which contract will overtake which first but the reality is there is a lot of tailwind coming out of asia sprecher said as long as there is this growth outside the united states were going to see growth in brent he said wti will regain its importance as a us marker once higher growth resumes at the worlds largest oil consumer he said brents premium to wti cllco1r hit a record 28 a barrel in 2011 on a supply glut in wtis delivery point but it has narrowed in recent months on expectations new pipelines would divert supply away from us midwest editing by manash goswami franciskanthomsonreuterscom65 68703572reuters messaging franciskanreuterscomreutersnet keywords ice",-1
"london jan 17 reuters  the office for national statistics released the following consumer price indices dec nov cpi hicp mthonmth pct 04 02 yronyr 42 48 core cpi ex energy food alcohol and tobacco mthonmth pct 05 01 yronyr 30 32 rpi mthonmth pct 04 02 yronyr 48 52 index 2394 2385 rpix rpi exmortgages mthonmth 04 02 yronyr 50 53 note  consensus forecasts in percent mthmth yryr cpi 04 42 rpi 03 47 rpix 04 02 components of cpi pct dec yryr nov yryr food  nonalcoholic bevs 14 38 06 40 alcoholic bevs  tobacco 15 90 03 97 clothing  footwear 28 18 12 28 housingwaterelecgasfuels 02 79 04 92 furniture hhold equip main10 47 10 50 health 02 32 01 33 transport 22 58 06 72 communication 13 66 01 49 recreation  culture 03 07 02 05 education unch 51 unch 51 restaurants  hotels 01 44 02 46 misc goods  services 03 27 unch 28 all goods 01 42 04 51 all services 11 42 01 43 fuels and lubricants 06 94 04 131 rpi housing component unch 13 01 12  biggest onemonth fall in cpi annual rate since april 2009 lowest rate since june 2011  lowest annual rate for transport cpi component since november 2010  highest annual rate for communication cpi component since records began in 1997 noteconsumer price index base is 2005 base for rpi and rpix is jan 1987 reporting by uk economics team in london uk economics desk ukeconomicsreuterscom 44 20 7542 7708",-1
"london jan 17 reuters  british inflation fell sharply in december supporting bank of england forecasts for a hefty decline in 2012 due to lower fuel prices and highstreet clothes discounting official data showed on tuesday the office for national statistics said consumer price inflation fell to 42 percent in december from 48 percent in november as the decline in inflation from its threeyear peak of 52 percent in september gathers pace this was the sharpest drop in the annual rate since april 2009 when the economy was deep in recession inflation is still well above the boes 2 percent target but the central bank forecasts that it will be undershooting by the end of 2012 as economic weakness weighs on prices and the effect of 2011s rises in sales tax and energy prices fade clear evidence of falling inflation is also a precondition for several members of the boes monetary policy committee to back a continuation of quantitative easing asset purchases the ons said that decembers fall in inflation to a sixmonth low was due to a reversal of some of the factors that pushed inflation up in december 2010 clothes shops in particular started discounting before christmas to lure cashstrapped consumers unlike in 2010 when some raised prices in anticipation of a january 2011 rise in sales tax and upward pressures from energy prices eased taking the rate of inflation for transport to its lowest in more than a year fuel prices fell 06 percent on the month these trends look likely to persist in 2012 major utilities have announced price cuts of about 5 percent to their gas and electricity prices while britains biggest retailer tesco warned investors last week to expect flat profits this year as it reduces prices the ons said that there was little evidence of supermarkets discounting food heavily in the runup to christmas but alcohol prices showed a record monthly fall moreover last week producer prices also fell for the first time in 112 years in december and several business surveys also pointed to fading cost pressures nonetheless it will take several months for economists to be sure that inflation will fall back to target the drop at the start of the year due to fading oneoff effects will make it hard to see the underlying price pressures and britain remains vulnerable to any depreciation in sterling or spike in oil prices reporting by david milliken and sven egenter ukeconomicsreuterscom 44 20 7542 5109",-1
"london jan 17 reuters  british consumer price inflation slowed sharply in december due to lower fuel prices and a sharp drop in the cost of clothing the office for national statistics said on tuesday  cpi key figures dec nov fcast cpi yy 42 48 42 rpi yy 48 52 47 rpix  yy 50 53 48 for previous stories on uk cpi click on gbhicyecim key points  biggest onemonth fall in cpi annual rate since april 2009 lowest rate since june 2011  lowest annual rate for transport cpi component since november 2010  highest annual rate for communication cpi component since records began in 1997 ukeconomicsreuterscom 44 20 7542 2774",-1
"by wei gu hong kong jan 17 reuters breakingviews  yields of yuan bonds in hong kong have risen to a yearhigh as investors now expect to gain less from the currency but a less frothy market attracts more quality investors development of the swap market helps make dimsums a viable funding alternative for multinationals  sign up for breakingviews email alerts wwwbreakingviewscomtopnewssubscription  context news  the british government aims for london to complement hong kong in becoming a major offshore centre for the yuan britains finance minister george osborne said in a speech in hong kong on jan 16  china development bank on jan 13 priced its first 15year paper at 43 percent raising 15 billion yuan 234 million about 70 percent of the deal is sold to insurance companies including some buyers from taiwan according to a person close to the matter buyers from europe made up for almost 10 percent of the book the author is a reuters breakingviews columnist the opinions expressed are her own  for previous columns by the author reuters customers can click on gu editing by john foley and david evans weiguthomsonreuterscom keywords breakingviews bondsdimsum",-1
"jan 17 reuters  the following are the top stories from selected canadian newspapers reuters has not verified these stories and does not vouch for their accuracy the globe and mail  the canadian government will review its policies on companies doing work for foreign militaries after it was revealed that montrealbased snclavalin worked with the gadhafi regime to create a militarycivilian engineering unit  a canadian forces officer who served for a decade inside military intelligence has been charged with passing government secrets to foreign interests over the span of four and a half years  a case that threatens this countrys reputation among its closest allies reports in business section  the harper government appears to have dropped plans to clarify the rules for foreign takeovers leaving investors in the dark as to how ottawa would react if an acquirer were to bid for a major canadian company national post  prime minister stephen harper says there are some americans who want to turn canada into a giant national park and he wants to ensure their opposition to the proposed northern gateway pipeline doesnt delay regulatory hearings into the project reports in financial post section  crown prosecutors began to build their case monday against three former nortel networks corp nrtlqpk executives who stand accused of deliberately booking financial entries on the companys balance sheet to falsely generate profits that would trigger multimilliondollar bonuses compiled by bangalore equities newsdesk 91 80 4135 5800 within us 1 646 223 8780 keywords pressdigestcanada",-1
"london jan 17 reuters  raw sugar and arabica coffee futures on ice were slightly higher in early trade on tuesday boosted by a weaker dollar and increased risk appetite following betterthanexpected chinese economic growth data cocoa futures on ice also edged up although concerns about the outlook for demand following last weeks weakerthanexpected fourthquarter european grind helped to cap gains ice futures markets had been closed on monday for a public holiday in the us sugar  raw sugar futures rose in early trade to the highest level in nearly two weeks  march raw sugar futures on ice sbc1 rose 021 cent or 09 percent to 2405 cents a lb by 0910 gmt after rising to a peak of 2407 cents  dealers said the market remained rangebound however with the upside capped by large crops in the european union and russia as well as the prospect of further exports from india  indias food minister will soon discuss with the finance minister lifting controls on sugar kv thomas said on tuesday a day after industry officials lobbied the government to free the sector idnl3e8ch28v  london march white sugar futures lsuh2 were up 500 or 08 percent at 63050 per tonne  thai raw sugar premiums weakened this week as crushing accelerated and recent gains in new york futures scared off consumers while a firming rupee pushed up prices of indian whites dealers said on tuesday idnl3e8ch23v coffee  arabica coffee futures on ice were also higher with march kcc1 up 245 cents or 11 percent at 22770 per lb  dealers said the market also continued to derive support from continued belowpar production in colombia  colombias coffee output dropped to 78 million 60kg bags in 2011 down 12 percent versus 2010 and the worst year in more than three decades the growers federation said on monday idnl1e8cg3x0  the international coffee organization on monday raised its estimate of the global coffee crop in 201112 to 1324 million 60 kg bags as ethiopia overtook colombia as the worlds number three producer idnl6e8cg430  march robusta coffee on liffe lrcc2 stood 17 or 09 percent higher at 1871 a tonne the contract hit 1712 early last week the lowest level for the benchmark second month since october 2010  premiums of vietnamese coffee prices to london futures narrowed in recent days following falls in futures prices and trading has slowed after a brief pickup late last week before a long holiday traders said on tuesday idnl3e8ch1hq cocoa  cocoa futures on ice registered marginal gains with march ccc1 up 4 or 02 percent at 2273 a tonne  dealers noted concern about the demand outlook after a lowerthanexpected 18 percent rise in the european cocoa grind in the fourth quarter of 2011 grindeu and a 74 percent fall in the malaysian grind during the same period idnl3e8cg1go  demand for chocolate is improving by the month even in the more difficult markets of southern europe the chief executive of chocolatemaker barry callebaut barns said in an interview on tuesday idnwea8246  the market remained underpinned however by fears that dry winds in ivory coast may curtail production  strong harmattan winds and dry weather in most of ivory coasts cocoa growing regions which have hurt development of the main crop could also harm its mid crop farmers in the top producing country said on monday idnl6e8cg3hz  cocoa arrivals at ports in top grower ivory coast are down nearly 4 percent to around 763000 tonnes by jan 15 exporters estimated on monday compared with 793772 tonnes in the same period of the previous season as dry harmattan hits farm output idnl6e8cg2dj other markets  a brighter picture for global economic growth countered concerns over europes debt crisis on tuesday lifting shares and the euro but german data greek default fears and a looming debt sale by spain were set to test sentimentmktsglob  the euro rose for the first time in three trading sessions on tuesday while commodity currencies advanced as data showing chinas economy grew more than expected in the fourth quarter gave risk sentiment a shot in the arm frx  brent crude futures rose above 112 on tuesday on expectations of steady demand growth after the worlds secondlargest oil consumer china posted an economic expansion that beat forecasts and as the dollar weakened or reporting by nigel hunt editing by alison birrane nigelhuntthomsonreuterscom44020 7542 8421reuters messaging nigelhuntthomsonreuterscomreutersnet keywords markets softs",-1
"lasting confidence cannot be bought with money alone said bundesbank board member carlludwig thiele on monday thiele said the ecbs decision in may 2010 to buy greek sovereign bond was a breach of a ban on monetary state financing in the euro zone clearly ecb policymakers would beg to differ with that conclusion the german people might be more inclined to believe a bundesbanker reuters messaging nealkimberleythomsonreuterscomreutersnet nealkimberleythomsonreuterscom",-1
"london jan 17 reuters  edf energy edfpa restarted its 630megawatt mw sizewell b1 nuclear reactor on tuesday morning a spokeswoman said turbine 1 at sizewell b power station returned to service at 0439 gmt on tuesday 17 january following a planned maintenance outage which started on wednesday 11 january she said adding that the power station was now back to generating at full powergb reporting by henning gloystein editing by jason neely henninggloysteinthomsonreuterscom440207 542 6659reuters messaging henninggloysteinreuterscomreutersnet keywords energy britainnuclear",-1
"for expanded multimedia reuters top news visit  eikon top news tab  3000 xtra visit  thomson one visit topnewsthomsononecomtopnews  reutersstation view story 134  top stories  sp downgrades efsf greece pressured nl6e8cg4jh  european shares get china gdp boost in early tradenl6e8ch0xi  overnight deposits at ecb top 500 billion euros nl6e8ch17d  ecbs nowotny  bondbuying still under scrutiny nb4e7n701r  bund falls as china data buoys riskier assets nl6e8ch0w5  italian yields fall spread over bunds narrows nl6e8ch0ze  greeks strike against austerity as eu imf visit nl6e8ch0pk  belgium begins marketing new long 10year bond nl6e8ch197  takeup seen lower at ecb 2nd threeyear op nl3e8cg2oy  sp downgrade may spark tougher eu ratings curbs nl6e8cg1gk  explosions damage italy tax agency  naples policenl6e8ch005  for latest top breaking news across all markets news  top news summaries on other subjects front page topnews global economy topmacro political  general news topg foreign exchange topfrx central banks topcen government debt topdbt emerging markets topemrg financial services topfin investment banking topdeals investment mgmt topfund wealth mgmtnamericatopwealth ifr markets topnow2 corporate credit topcredit us companies topequ european companies topeqe asian companies topeqa commodities  energy topce energy topo metals topmtl agricultural commods topgro north american power topeln european power  gas topele basic industries topbasic tech media telecomstoptmt consumer goods topretail healthcare tophealth lifestyle  ent toplife sport topspo regional top news pages greater china topcn japan topjp deutschland topde britain  ireland topgb france topfra canada topcan latin america toplatam middle east topmeast africa topza top news directory top breakingviews breakingviews topcom breakingviews amerstopcomem breakingviews emea topcomem breakingviews asia topcomas  access to some items may depend on subscription level  uptotheminute headlines economic news m economic indicators meci g7 live indicators econ central bank news mcen us company news u european companies eeurope asian companies easia mergers  acquisitions emrg live prices  data world stocks 0index sp 500 spx dow jones average dji nasdaq ixic ftseurofirst 300 fteu3 nikkei n225 ftse 100 ftse currency rates efxnfx debt 0usbmkeuribor us light crude oil clc1 brent crude lcoc1 gold xau how to find information you need reuters news phonehelp equity bonds money commodity energy  page editor chris pizzey london treasury desk 44 0207 5424441",-1
"tokyo jan 17 reuters  japans olympus corp 7733t said on tuesday it has sued five past and current auditors seeking up to 1 billion yen 13 million in compensation after they signed off on 13 years of fradulent accounts the suit against five individuals filed with the tokyo district court on tuesday comes after an unofficial panel of experts cleared global accounting groups kpmg and ernst  young of any responsibility for the companys 17 billion accounting fraud idnl3e8ch1g6 the role of accounting firms remains under official review 1  767100 japanese yen reporting by nobuhiro kubo writing by yoko kubota editing by edwina gibbs yokokubotathomsonreuterscom81 3 6441 1886reuters messaging yokokubotareuterscomreutersnet keywords olympusauditors",-1
"ongc denies signing pact with conocophillips  reports said ongc offered 19 deepwater oil gas blocks to conocophillips  ongc shares up 18 pct in mumbai trading adds details ongc statement mumbai jan 17 reuters  indian staterun oil and natural gas corp ongcns is in discussions with us energy major conocophillips copn for a business partnership but talks are at a very nascent stage the indian explorer said on tuesday indian media reported earlier on tuesday quoting unnamed sources that conocophillips had signed a memorandum of understanding to buy stakes in multiple blocks of ongc earlier this week the hindustan times newspaper reported ongc was close to joining hands with conocophillips for joint exploration in india and abroad discussions with conoco phillips to explore possibilities of any business partnership are at a very nascent stage ongc said in an emailed statement but denied it had signed a memorandum of understanding any further information at this time would be against corporate governance guidelines global energy majors have been pushing to grab a slice of indias oil and gas reserves and gain exposure to surging demand in asias third largest economy bp bpl paid 72 billion last year to acquire 30 percent stake in 23 oil and gas blocks owned by indias reliance industries relins idnlde71k12j while uklisted miner vedanta resources vedl acquired controlling stake in explorer cairn india cailns in a deal valued around 6 billionidnl3e7j11sk under the proposed deal with conocophillips ongc has offered 19 deepwater exploration blocks situated off indias eastern and western coasts and in the andaman and nicobar basins for evaluation and joint exploration the hindustan times report said india is the worlds fourthlargest oil importer and meets about 80 percent of its crude needs though purchases from overseas it is scouting for oil and gas assets abroad to meet demand in a fastgrowing economy and to feed its expanding refining capacity ongc which has been investing heavily to maintain output from its old fields has said it aims to raise its crude oil production by 15 percent to 28 million tonnes or 560000 barrels per day bpd by march 2014 at 3 pm 0930 gmt shares in ongc indias second largest company by market value were trading at 26060 rupees up 17 percent in a strong mumbai market bsesn reporting by prashant mehra editing by rajesh pandathil prashantmehrathomsonreuterscom91226636 9029reuters messaging prashantmehrathomsonreuterscomreutersnet keywords ongc conoco",-1
"the following statement was released by the rating agency jan 17  fitch ratings says that a possible retreat from southern europe by covered bond investors may prolong the reliance of the regions banks on central bank support our second annual covered bond survey suggests sovereign risk is making investors more cautious towards southern europe a majority of respondents  56  expect to decrease their exposure to spain in the coming 12 months almost half expect to reduce exposure to portugal and italy these are the only three jurisdictions where a higher proportion of respondents expect their exposure to decrease than to remain stable although 84 of investors anticipate adding exposure to italy this is in contrast to the overall picture of a growing appetite for covered bonds 88 of investors said they expected to increase or maintain their covered bond holdings in 2012 but their preference is to add exposure to northern europe scandinavia the commonwealth or germanyaustria this is reflected in covered bond supply in the first two weeks of 2012 which totals over eur20bn but has not included any placed issuance from banks in the eurozone periphery as we highlighted at our european credit outlook 2012 conferences last week despite the sharp slowdown in issuance of all forms of bank debt in the second half of 2011 we believe that high takeup of ecb threeyear loans and efforts that banks are making to shrink their balance sheets will enable them to refinance maturing debt this year nevertheless a prolonged exclusion from the bond markets or a permanently higher cost of wholesale funding would have consequences funding requirements in 2013 and beyond remain a concern as some banks will struggle to wean themselves off central bank support in portugal where wholesale markets have been closed for some time we see banks continuing to rely on ecb liquidity to meet their considerable short to mediumterm refinancing needs banks efforts to shrink their balance sheets and increase deposits will also help them to handle the debt maturing this year spanish and italian banks have enjoyed patchy access to the wholesale bond markets in recent months banks in both countries have issued bonds through their branch networks and in our 2012 outlook for major italian banks published in october we noted that the five largest italian banks could raise sufficient funding in this way this year however we also noted that if funding costs remain at current high levels for a prolonged period it would put pressure on profitability that could in turn put pressure on ratings in spain wholesale funding costs will remain high and competition for deposits has pushed up funding costs covered bond redemptions could provide some technical support for the market and the foreign operations of the biggest spanish banks are selffunded helping to relieve some funding pressure on the parent institutions the main factor supporting liquidity is significant deleveraging our sector outlooks for the major banks in all three countries in 2012 are negative 100 covered bond investors responded to the survey carried out in december bangalore ratings team hotline 91 80 4135 5898 satishkbthomsonreuterscom group id bangaloreratingsthomsonreuterscom reuters messaging satishkbthomsonreuterscomreutersnet",-1
"lasting confidence cannot be bought with money alone said bundesbank board member carlludwig thiele on monday thiele said the ecbs decision in may 2010 to buy greek sovereign bond was a breach of a ban on monetary state financing in the euro zone clearly ecb policymakers would beg to differ with that conclusion the german people might be more inclined to believe a bundesbanker reuters messaging nealkimberleythomsonreuterscomreutersnet nealkimberleythomsonreuterscom",-1
"time company name ric volume priceinr 091709 nouveau multimedia nouvbo 3085809 369 092110 cals calsbo 500000 022 093249 infotech enterprises infebo 1925493 12000 104344 cals calsbo 500000 022 104425 cals calsbo 1000000 022 110222 cals calsbo 2280000 023 110636 zuari industries zuribo 145000 47000 110944 coromandel fertilizers corfbo 199999 27400 113212 coromandel fertilizers corfbo 300000 27400 132022 avance technologies avtcbo 625000 016 133428 cals calsbo 1000000 023 133445 cals calsbo 738295 023 133716 cals calsbo 1000000 023 133717 cals calsbo 750630 023 133837 icra icrabo 162127 83000 134001 aventis pharma avphbo 24999 227200 140657 sanra computers india scilbo 1102474 010 145237 cals calsbo 700000 024 145253 cals calsbo 500000 024 145517 cals calsbo 660000 024 150146 cals calsbo 500000 024",-1
"time company name ric volume priceinr 091709 nouveau multimedia nouvbo 3085809 369 092110 cals calsbo 500000 022 093249 infotech enterprises infebo 1925493 12000 104344 cals calsbo 500000 022 104425 cals calsbo 1000000 022 110222 cals calsbo 2280000 023 110636 zuari industries zuribo 145000 47000 110944 coromandel fertilizers corfbo 199999 27400 113212 coromandel fertilizers corfbo 300000 27400 132022 avance technologies avtcbo 625000 016 133428 cals calsbo 1000000 023 133445 cals calsbo 738295 023 133716 cals calsbo 1000000 023 133717 cals calsbo 750630 023 133837 icra icrabo 162127 83000 134001 aventis pharma avphbo 24999 227200 140657 sanra computers india scilbo 1102474 010 145237 cals calsbo 700000 024 145253 cals calsbo 500000 024 145517 cals calsbo 660000 024 150146 cals calsbo 500000 024 150213 cals calsbo 500000 024",-1
"time company name ric volume priceinr 091709 nouveau multimedia nouvbo 3085809 369 092110 cals calsbo 500000 022 093249 infotech enterprises infebo 1925493 12000 104344 cals calsbo 500000 022 104425 cals calsbo 1000000 022 110222 cals calsbo 2280000 023 110636 zuari industries zuribo 145000 47000 110944 coromandel fertilizers corfbo 199999 27400 113212 coromandel fertilizers corfbo 300000 27400 132022 avance technologies avtcbo 625000 016 133428 cals calsbo 1000000 023 133445 cals calsbo 738295 023 133716 cals calsbo 1000000 023 133717 cals calsbo 750630 023 133837 icra icrabo 162127 83000 134001 aventis pharma avphbo 24999 227200 140657 sanra computers india scilbo 1102474 010 145237 cals calsbo 700000 024 145253 cals calsbo 500000 024 145517 cals calsbo 660000 024 150146 cals calsbo 500000 024 150213 cals calsbo 500000 024 150221 cals calsbo 2000000 024",-1
"time company name ric volume priceinr 091709 nouveau multimedia nouvbo 3085809 369 092110 cals calsbo 500000 022 093249 infotech enterprises infebo 1925493 12000 104344 cals calsbo 500000 022 104425 cals calsbo 1000000 022 110222 cals calsbo 2280000 023 110636 zuari industries zuribo 145000 47000 110944 coromandel fertilizers corfbo 199999 27400 113212 coromandel fertilizers corfbo 300000 27400 132022 avance technologies avtcbo 625000 016 133428 cals calsbo 1000000 023 133445 cals calsbo 738295 023 133716 cals calsbo 1000000 023 133717 cals calsbo 750630 023 133837 icra icrabo 162127 83000 134001 aventis pharma avphbo 24999 227200 140657 sanra computers india scilbo 1102474 010 145237 cals calsbo 700000 024 145253 cals calsbo 500000 024 145517 cals calsbo 660000 024 150146 cals calsbo 500000 024 150213 cals calsbo 500000 024 150221 cals calsbo 2000000 024 150222 cals calsbo 985000 024",-1
"jan 17 reuters  the slovenian statistical office reported the following economic indicator on tuesday nov oct nov 2010 unemployment percentage 119 119 111 total 111069 110905 103831 marjanovakreuterscom reuters messaging marjanovakreuterscomreutersnet",-1
"demand for the ecbs oneweek loans expected to fall at todays tender ahead of a new maintenance period that will see banks reserve requirements cut in half reuters poll of traders points to mild decrease of 11 bln euros to 100 bln euros barclays capital expect the adjustment to the lower reserve ratio to come gradually meaning higher excess liquidity in the shortterm reuters messaging williamjamesthomsonreuterscomreutersnet",-1
"updates to close  hsi rises 32 pct shanghai comp gains 42 pct  betterthanexpected china growth boosts materials  hk gains on short covering long sells  traders  2300 seen as stiff resistance in shanghai by clement tan hong kong jan 17 reuters  china shares on tuesday surged 42 percent their biggest oneday gain in more than 27 months after beijing reported that the worlds secondlargest economy grew faster than expected in the last quarter of 2011 although at its weakest pace in 212 years the shanghai composite index ssec ending a fourday losing streak with its largest rise since a 48 percent spike on oct 9 2009 closed at 22984 points just shy of the 2300 resistance that the benchmark could not breach last week the china enterprises index hsce of the top mainland listings in hong kong soared 45 percent lifting the broader hang seng index hsi 32 percent bolstered by strength in growthsensitive sectors such as materials the hang seng index broke above resistance at 19242 which constrained the benchmark last week with the next target now seen at the november high near 20100 but traders in hong kong said tuesdays strength was largely due to short covering with some selling long positions into strength they said this suggested a lack of conviction from parts of the market for whom the gdp data deflated expectations of nearterm policy easing for the shanghai composite the 2300 level was the base before losses accelerated in december 2300 will be very tough to beat on the shanghai composite you need fresh catalysts to break such stiff resistance so it will be very interesting to watch and see if people are going to load on more risk ahead of chinese new year alan lam julius baers greater china equity analyst told reuters china reported fourthquarter yearonyear economic growth of 89 percent slightly bettering the 87 percent reuters consensus but with an even sharper slowdown seen in coming months as export demand fades and the housing market faltersidnl3e8ch061 economists had divergent readings of tuesdaysdata with credit suisse among the more bearish it said the new gdp number suggested that meaningful stimulus in the near future was less likely and forecast growth to moderate further in the next two quarters some market watchers also attributed tuesdays strength partly to mainland media reports indicating that the national social security fund will receive 100 billion yuan in local pension funds from an unnamed southern province that it could then invest in markets beijing also approved 14 foreign institutions to invest in the chinese capital markets in december alone boosting the number of such licences granted last year to a record 29 in the latest sign of wanting inbound investment to aid a slowing economy and sluggish stock marketidnl3e8ch1eb growthsensitive sector lead gains the growthsensitive materials sector was a standout outperformer in hong kong and the mainland with the shanghai materials subindex ssemt soaring 83 percent aluminum corp of china ltd chalco 601600ss2600hk surged the maximum 10 percent in shanghai its hong kong listing also gained 81 percent in more than twice its 30day average volume  after shedding 52 percent in 2011 gains on tuesday came in the highest turnover in hong kong since december 1 but volume was still some 30 percent below the level reached a day after beijing cut reserve requirements for commercial lenders for the first time in three years reporting by clement tan editing by richard borsuk clementtanthomsonreuterscom852 28436392reuters messaging clementtanthomsonreuterscomreutersnet keywords markets hongkong china stocksupdate 2",-1
